   41.6369    41.6377    41.6382    41.6384    41.6383    41.6379    41.6372    41.6362    41.6349    41.6333    41.6314    41.6293    41.6268    41.6240    41.6209    41.6176    41.6139    41.6099    41.6057    41.6011    41.5963    41.5911    41.5857    41.5800    41.5739    41.5676    41.5610    41.5540    41.5468    41.5393    41.5315    41.5234    41.5150    41.5063    41.4973    41.4880    41.4784    41.4685    41.4584    41.4479    41.4371    41.4261    41.4147 
   41.7717    41.7724    41.7729    41.7731    41.7730    41.7726    41.7719    41.7709    41.7697    41.7681    41.7662    41.7640    41.7615    41.7587    41.7557    41.7523    41.7486    41.7447    41.7404    41.7358    41.7309    41.7258    41.7203    41.7146    41.7085    41.7022    41.6955    41.6886    41.6814    41.6738    41.6660    41.6579    41.6495    41.6407    41.6317    41.6224    41.6128    41.6029    41.5927    41.5822    41.5714    41.5603    41.5490 
   41.9064    41.9072    41.9077    41.9079    41.9078    41.9074    41.9067    41.9057    41.9044    41.9028    41.9010    41.8988    41.8963    41.8935    41.8904    41.8870    41.8833    41.8794    41.8751    41.8705    41.8656    41.8605    41.8550    41.8492    41.8432    41.8368    41.8301    41.8232    41.8159    41.8084    41.8005    41.7924    41.7839    41.7752    41.7662    41.7568    41.7472    41.7373    41.7271    41.7165    41.7057    41.6946    41.6832 
   42.0412    42.0420    42.0425    42.0427    42.0426    42.0422    42.0415    42.0405    42.0392    42.0376    42.0357    42.0335    42.0310    42.0282    42.0251    42.0218    42.0181    42.0141    42.0098    42.0052    42.0003    41.9951    41.9897    41.9839    41.9778    41.9714    41.9647    41.9578    41.9505    41.9429    41.9351    41.9269    41.9184    41.9097    41.9006    41.8913    41.8816    41.8717    41.8614    41.8509    41.8400    41.8289    41.8175 
   42.1760    42.1768    42.1773    42.1775    42.1774    42.1770    42.1763    42.1753    42.1740    42.1724    42.1705    42.1683    42.1658    42.1630    42.1599    42.1565    42.1528    42.1488    42.1445    42.1399    42.1350    42.1298    42.1243    42.1185    42.1125    42.1061    42.0994    42.0924    42.0851    42.0775    42.0696    42.0614    42.0529    42.0442    42.0351    42.0257    42.0160    42.0061    41.9958    41.9853    41.9744    41.9632    41.9518 
   42.3108    42.3116    42.3121    42.3123    42.3122    42.3118    42.3111    42.3101    42.3088    42.3072    42.3053    42.3031    42.3006    42.2978    42.2947    42.2913    42.2876    42.2836    42.2793    42.2747    42.2697    42.2645    42.2590    42.2532    42.2471    42.2407    42.2340    42.2270    42.2197    42.2121    42.2042    42.1960    42.1875    42.1787    42.1696    42.1602    42.1505    42.1405    42.1302    42.1196    42.1087    42.0975    42.0861 
   42.4457    42.4464    42.4470    42.4472    42.4471    42.4467    42.4460    42.4449    42.4436    42.4420    42.4401    42.4379    42.4354    42.4326    42.4295    42.4261    42.4223    42.4183    42.4140    42.4094    42.4045    42.3993    42.3937    42.3879    42.3818    42.3754    42.3687    42.3616    42.3543    42.3467    42.3388    42.3305    42.3220    42.3132    42.3041    42.2947    42.2850    42.2749    42.2646    42.2540    42.2431    42.2319    42.2204 
   42.5805    42.5813    42.5818    42.5820    42.5819    42.5815    42.5808    42.5798    42.5785    42.5769    42.5750    42.5727    42.5702    42.5674    42.5643    42.5609    42.5571    42.5531    42.5488    42.5441    42.5392    42.5340    42.5285    42.5226    42.5165    42.5101    42.5033    42.4963    42.4889    42.4813    42.4734    42.4651    42.4566    42.4477    42.4386    42.4291    42.4194    42.4094    42.3990    42.3884    42.3775    42.3662    42.3547 
   42.7153    42.7161    42.7166    42.7168    42.7168    42.7163    42.7156    42.7146    42.7133    42.7117    42.7098    42.7076    42.7050    42.7022    42.6991    42.6956    42.6919    42.6879    42.6836    42.6789    42.6740    42.6687    42.6632    42.6573    42.6512    42.6447    42.6380    42.6309    42.6236    42.6159    42.6079    42.5997    42.5911    42.5823    42.5731    42.5636    42.5539    42.5438    42.5335    42.5228    42.5118    42.5006    42.4890 
   42.8502    42.8510    42.8515    42.8517    42.8516    42.8512    42.8505    42.8495    42.8482    42.8466    42.8446    42.8424    42.8399    42.8370    42.8339    42.8305    42.8267    42.8227    42.8183    42.8137    42.8087    42.8035    42.7979    42.7920    42.7859    42.7794    42.7727    42.7656    42.7582    42.7505    42.7426    42.7343    42.7257    42.7168    42.7076    42.6982    42.6884    42.6783    42.6679    42.6572    42.6462    42.6349    42.6233 
   42.9851    42.9859    42.9864    42.9866    42.9865    42.9861    42.9854    42.9843    42.9830    42.9814    42.9795    42.9772    42.9747    42.9719    42.9687    42.9653    42.9615    42.9575    42.9531    42.9485    42.9435    42.9382    42.9327    42.9268    42.9206    42.9141    42.9073    42.9002    42.8929    42.8852    42.8772    42.8689    42.8603    42.8514    42.8422    42.8327    42.8229    42.8127    42.8023    42.7916    42.7806    42.7693    42.7577 
   43.1199    43.1207    43.1213    43.1214    43.1213    43.1209    43.1202    43.1192    43.1179    43.1163    43.1143    43.1121    43.1096    43.1067    43.1036    43.1001    43.0964    43.0923    43.0879    43.0832    43.0783    43.0730    43.0674    43.0615    43.0553    43.0488    43.0420    43.0349    43.0275    43.0198    43.0118    43.0035    42.9949    42.9859    42.9767    42.9672    42.9574    42.9472    42.9368    42.9261    42.9150    42.9037    42.8920 
   43.2548    43.2556    43.2561    43.2563    43.2562    43.2558    43.2551    43.2541    43.2528    43.2511    43.2492    43.2470    43.2444    43.2416    43.2384    43.2349    43.2312    43.2271    43.2227    43.2180    43.2131    43.2078    43.2022    43.1963    43.1901    43.1836    43.1767    43.1696    43.1622    43.1545    43.1464    43.1381    43.1295    43.1205    43.1113    43.1017    43.0919    43.0817    43.0712    43.0605    43.0494    43.0380    43.0264 
   43.3897    43.3905    43.3910    43.3912    43.3911    43.3907    43.3900    43.3890    43.3877    43.3860    43.3841    43.3818    43.3793    43.3764    43.3733    43.3698    43.3660    43.3619    43.3575    43.3529    43.3479    43.3425    43.3369    43.3310    43.3248    43.3183    43.3114    43.3043    43.2969    43.2891    43.2811    43.2727    43.2641    43.2551    43.2458    43.2362    43.2264    43.2162    43.2057    43.1949    43.1838    43.1724    43.1607 
   43.5246    43.5254    43.5259    43.5261    43.5260    43.5256    43.5249    43.5239    43.5225    43.5209    43.5190    43.5167    43.5141    43.5113    43.5081    43.5046    43.5009    43.4968    43.4924    43.4877    43.4827    43.4773    43.4717    43.4658    43.4595    43.4530    43.4462    43.4390    43.4315    43.4238    43.4157    43.4073    43.3987    43.3897    43.3804    43.3708    43.3609    43.3507    43.3402    43.3294    43.3182    43.3068    43.2951 
   43.6595    43.6603    43.6608    43.6610    43.6609    43.6605    43.6598    43.6588    43.6574    43.6558    43.6538    43.6516    43.6490    43.6462    43.6430    43.6395    43.6357    43.6316    43.6272    43.6225    43.6175    43.6121    43.6065    43.6005    43.5943    43.5877    43.5809    43.5737    43.5662    43.5584    43.5504    43.5420    43.5333    43.5243    43.5149    43.5053    43.4954    43.4852    43.4747    43.4638    43.4527    43.4412    43.4295 
   43.7944    43.7952    43.7957    43.7959    43.7958    43.7954    43.7947    43.7937    43.7923    43.7907    43.7887    43.7865    43.7839    43.7810    43.7778    43.7744    43.7706    43.7664    43.7620    43.7573    43.7523    43.7469    43.7413    43.7353    43.7290    43.7225    43.7156    43.7084    43.7009    43.6931    43.6850    43.6766    43.6679    43.6589    43.6495    43.6399    43.6299    43.6197    43.6091    43.5983    43.5871    43.5756    43.5639 
   43.9293    43.9301    43.9306    43.9308    43.9307    43.9303    43.9296    43.9286    43.9272    43.9256    43.9236    43.9214    43.9188    43.9159    43.9127    43.9092    43.9054    43.9013    43.8969    43.8921    43.8871    43.8817    43.8761    43.8701    43.8638    43.8572    43.8503    43.8431    43.8356    43.8278    43.8197    43.8112    43.8025    43.7934    43.7841    43.7744    43.7644    43.7542    43.7436    43.7327    43.7215    43.7100    43.6982 
   44.0642    44.0650    44.0656    44.0658    44.0657    44.0652    44.0645    44.0635    44.0621    44.0605    44.0585    44.0563    44.0537    44.0508    44.0476    44.0441    44.0403    44.0361    44.0317    44.0269    44.0219    44.0165    44.0108    44.0049    43.9986    43.9920    43.9851    43.9778    43.9703    43.9625    43.9543    43.9459    43.9371    43.9280    43.9187    43.9090    43.8990    43.8887    43.8781    43.8672    43.8560    43.8444    43.8326 
   44.1991    44.2000    44.2005    44.2007    44.2006    44.2002    44.1994    44.1984    44.1971    44.1954    44.1934    44.1912    44.1886    44.1857    44.1825    44.1789    44.1751    44.1710    44.1665    44.1618    44.1567    44.1513    44.1456    44.1396    44.1333    44.1267    44.1198    44.1125    44.1050    44.0971    44.0890    44.0805    44.0717    44.0626    44.0532    44.0435    44.0335    44.0232    44.0126    44.0016    43.9904    43.9788    43.9670 
   44.3340    44.3349    44.3354    44.3356    44.3355    44.3351    44.3344    44.3333    44.3320    44.3303    44.3283    44.3261    44.3235    44.3206    44.3173    44.3138    44.3100    44.3058    44.3014    44.2966    44.2915    44.2861    44.2804    44.2744    44.2681    44.2614    44.2545    44.2473    44.2397    44.2318    44.2236    44.2151    44.2063    44.1972    44.1878    44.1781    44.1680    44.1577    44.1470    44.1361    44.1248    44.1132    44.1014 
   44.4690    44.4698    44.4703    44.4705    44.4704    44.4700    44.4693    44.4682    44.4669    44.4652    44.4632    44.4609    44.4583    44.4554    44.4522    44.4487    44.4448    44.4407    44.4362    44.4314    44.4263    44.4209    44.4152    44.4092    44.4029    44.3962    44.3892    44.3820    44.3744    44.3665    44.3583    44.3498    44.3410    44.3318    44.3224    44.3126    44.3026    44.2922    44.2815    44.2705    44.2592    44.2476    44.2357 
   44.6039    44.6047    44.6052    44.6054    44.6053    44.6049    44.6042    44.6031    44.6018    44.6001    44.5981    44.5958    44.5932    44.5903    44.5871    44.5835    44.5797    44.5755    44.5710    44.5663    44.5611    44.5557    44.5500    44.5440    44.5376    44.5310    44.5240    44.5167    44.5091    44.5012    44.4930    44.4844    44.4756    44.4664    44.4570    44.4472    44.4371    44.4267    44.4160    44.4050    44.3937    44.3820    44.3701 
   44.7388    44.7396    44.7401    44.7404    44.7403    44.7398    44.7391    44.7380    44.7367    44.7350    44.7330    44.7307    44.7281    44.7252    44.7220    44.7184    44.7145    44.7104    44.7059    44.7011    44.6960    44.6905    44.6848    44.6787    44.6724    44.6657    44.6587    44.6514    44.6438    44.6359    44.6276    44.6191    44.6102    44.6010    44.5915    44.5817    44.5716    44.5612    44.5505    44.5395    44.5281    44.5165    44.5045 
   44.8737    44.8745    44.8751    44.8753    44.8752    44.8747    44.8740    44.8730    44.8716    44.8699    44.8679    44.8656    44.8630    44.8601    44.8568    44.8533    44.8494    44.8452    44.8407    44.8359    44.8308    44.8253    44.8196    44.8135    44.8071    44.8004    44.7934    44.7861    44.7785    44.7705    44.7623    44.7537    44.7448    44.7356    44.7261    44.7163    44.7062    44.6957    44.6850    44.6739    44.6625    44.6509    44.6389 
   45.0086    45.0094    45.0100    45.0102    45.0101    45.0097    45.0089    45.0079    45.0065    45.0048    45.0028    45.0005    44.9979    44.9950    44.9917    44.9881    44.9843    44.9801    44.9756    44.9707    44.9656    44.9601    44.9544    44.9483    44.9419    44.9352    44.9282    44.9208    44.9132    44.9052    44.8969    44.8883    44.8794    44.8702    44.8607    44.8508    44.8407    44.8302    44.8195    44.8084    44.7970    44.7852    44.7732 
   45.1435    45.1444    45.1449    45.1451    45.1450    45.1446    45.1438    45.1428    45.1414    45.1397    45.1377    45.1354    45.1328    45.1298    45.1266    45.1230    45.1191    45.1149    45.1104    45.1056    45.1004    45.0949    45.0892    45.0831    45.0766    45.0699    45.0629    45.0555    45.0479    45.0399    45.0316    45.0230    45.0140    45.0048    44.9953    44.9854    44.9752    44.9647    44.9539    44.9428    44.9314    44.9196    44.9076 
   45.2784    45.2793    45.2798    45.2800    45.2799    45.2795    45.2787    45.2777    45.2763    45.2746    45.2726    45.2703    45.2677    45.2647    45.2614    45.2579    45.2540    45.2497    45.2452    45.2404    45.2352    45.2297    45.2239    45.2178    45.2114    45.2046    45.1976    45.1902    45.1825    45.1745    45.1662    45.1576    45.1486    45.1394    45.1298    45.1199    45.1097    45.0992    45.0884    45.0772    45.0658    45.0540    45.0419 
   45.4133    45.4142    45.4147    45.4149    45.4148    45.4144    45.4136    45.4126    45.4112    45.4095    45.4075    45.4052    45.4025    45.3996    45.3963    45.3927    45.3888    45.3846    45.3800    45.3752    45.3700    45.3645    45.3587    45.3526    45.3461    45.3394    45.3323    45.3249    45.3172    45.3092    45.3009    45.2922    45.2832    45.2740    45.2644    45.2545    45.2442    45.2337    45.2229    45.2117    45.2002    45.1884    45.1763 
   45.5482    45.5491    45.5496    45.5498    45.5497    45.5493    45.5485    45.5475    45.5461    45.5444    45.5424    45.5401    45.5374    45.5345    45.5312    45.5276    45.5236    45.5194    45.5149    45.5100    45.5048    45.4993    45.4935    45.4873    45.4809    45.4741    45.4670    45.4596    45.4519    45.4439    45.4355    45.4268    45.4178    45.4085    45.3989    45.3890    45.3787    45.3682    45.3573    45.3461    45.3346    45.3228    45.3107 
   45.6831    45.6840    45.6845    45.6847    45.6846    45.6842    45.6834    45.6824    45.6810    45.6793    45.6773    45.6749    45.6723    45.6693    45.6660    45.6624    45.6585    45.6542    45.6497    45.6448    45.6396    45.6341    45.6282    45.6221    45.6156    45.6088    45.6017    45.5943    45.5866    45.5785    45.5701    45.5614    45.5524    45.5431    45.5335    45.5235    45.5132    45.5026    45.4917    45.4805    45.4690    45.4572    45.4450 
   45.8180    45.8188    45.8194    45.8196    45.8195    45.8191    45.8183    45.8172    45.8159    45.8142    45.8121    45.8098    45.8071    45.8042    45.8009    45.7972    45.7933    45.7891    45.7845    45.7796    45.7744    45.7688    45.7630    45.7568    45.7503    45.7435    45.7364    45.7290    45.7212    45.7131    45.7047    45.6960    45.6870    45.6777    45.6680    45.6580    45.6477    45.6371    45.6262    45.6149    45.6034    45.5915    45.5793 
