     I,   J, ELon(I), ELat(J), Depth m, Angle D, glw_lon, glw_lat,  0.0,  0.0, 1
    90    1  337.055  -19.465   999.00  -20.725  332.630   29.076   0.0   0.0  1
    91    1  337.165  -19.465   999.00  -20.634  332.741   29.113   0.0   0.0  1
    92    1  337.275  -19.465   999.00  -20.544  332.852   29.149   0.0   0.0  1
    93    1  337.385  -19.465   999.00  -20.453  332.963   29.185   0.0   0.0  1
    94    1  337.495  -19.465   999.00  -20.362  333.074   29.222   0.0   0.0  1
    95    1  337.605  -19.465   999.00  -20.271  333.186   29.258   0.0   0.0  1
    96    1  337.715  -19.465   999.00  -20.180  333.297   29.293   0.0   0.0  1
    97    1  337.825  -19.465   999.00  -20.088  333.409   29.329   0.0   0.0  1
    98    1  337.935  -19.465   999.00  -19.997  333.521   29.365   0.0   0.0  1
    99    1  338.045  -19.465   999.00  -19.905  333.633   29.400   0.0   0.0  1
   100    1  338.155  -19.465   999.00  -19.814  333.745   29.435   0.0   0.0  1
   101    1  338.265  -19.465   999.00  -19.722  333.857   29.470   0.0   0.0  1
   102    1  338.375  -19.465   999.00  -19.630  333.969   29.505   0.0   0.0  1
   103    1  338.485  -19.465   999.00  -19.538  334.081   29.540   0.0   0.0  1
   104    1  338.595  -19.465   999.00  -19.446  334.194   29.575   0.0   0.0  1
   105    1  338.705  -19.465   999.00  -19.354  334.306   29.609   0.0   0.0  1
   106    1  338.815  -19.465   999.00  -19.261  334.419   29.643   0.0   0.0  1
   107    1  338.925  -19.465   999.00  -19.169  334.532   29.677   0.0   0.0  1
   108    1  339.035  -19.465   999.00  -19.076  334.644   29.711   0.0   0.0  1
   109    1  339.145  -19.465   999.00  -18.984  334.757   29.745   0.0   0.0  1
   110    1  339.255  -19.465   999.00  -18.891  334.870   29.779   0.0   0.0  1
   111    1  339.365  -19.465   999.00  -18.798  334.983   29.812   0.0   0.0  1
   112    1  339.475  -19.465   999.00  -18.705  335.097   29.846   0.0   0.0  1
   113    1  339.585  -19.465   999.00  -18.612  335.210   29.879   0.0   0.0  1
   114    1  339.695  -19.465   999.00  -18.519  335.323   29.912   0.0   0.0  1
   115    1  339.805  -19.465   999.00  -18.426  335.437   29.945   0.0   0.0  1
   116    1  339.915  -19.465   999.00  -18.332  335.550   29.978   0.0   0.0  1
   117    1  340.025  -19.465   999.00  -18.239  335.664   30.010   0.0   0.0  1
   118    1  340.135  -19.465   999.00  -18.145  335.778   30.042   0.0   0.0  1
   119    1  340.245  -19.465   999.00  -18.051  335.892   30.075   0.0   0.0  1
   120    1  340.355  -19.465   999.00  -17.958  336.006   30.107   0.0   0.0  1
   121    1  340.465  -19.465   999.00  -17.864  336.120   30.139   0.0   0.0  1
   122    1  340.575  -19.465   999.00  -17.770  336.234   30.170   0.0   0.0  1
   123    1  340.685  -19.465   999.00  -17.675  336.348   30.202   0.0   0.0  1
   124    1  340.795  -19.465   999.00  -17.581  336.463   30.233   0.0   0.0  1
   125    1  340.905  -19.465   999.00  -17.487  336.577   30.265   0.0   0.0  1
   126    1  341.015  -19.465   999.00  -17.393  336.692   30.296   0.0   0.0  1
   127    1  341.125  -19.465   999.00  -17.298  336.806   30.327   0.0   0.0  1
   128    1  341.235  -19.465   999.00  -17.203  336.921   30.357   0.0   0.0  1
   129    1  341.345  -19.465   999.00  -17.109  337.036   30.388   0.0   0.0  1
   130    1  341.455  -19.465   999.00  -17.014  337.151   30.418   0.0   0.0  1
   131    1  341.565  -19.465   999.00  -16.919  337.266   30.449   0.0   0.0  1
   132    1  341.675  -19.465   999.00  -16.824  337.381   30.479   0.0   0.0  1
   133    1  341.785  -19.465   999.00  -16.729  337.496   30.509   0.0   0.0  1
   134    1  341.895  -19.465   999.00  -16.633  337.612   30.538   0.0   0.0  1
   135    1  342.005  -19.465   999.00  -16.538  337.727   30.568   0.0   0.0  1
   136    1  342.115  -19.465   999.00  -16.443  337.843   30.597   0.0   0.0  1
   137    1  342.225  -19.465   999.00  -16.347  337.958   30.627   0.0   0.0  1
   138    1  342.335  -19.465   999.00  -16.252  338.074   30.656   0.0   0.0  1
   139    1  342.445  -19.465   999.00  -16.156  338.190   30.685   0.0   0.0  1
   140    1  342.555  -19.465   999.00  -16.060  338.306   30.714   0.0   0.0  1
   141    1  342.665  -19.465   999.00  -15.964  338.422   30.742   0.0   0.0  1
   142    1  342.775  -19.465   999.00  -15.868  338.538   30.771   0.0   0.0  1
   143    1  342.885  -19.465   999.00  -15.772  338.654   30.799   0.0   0.0  1
   144    1  342.995  -19.465   999.00  -15.676  338.770   30.827   0.0   0.0  1
   145    1  343.105  -19.465   999.00  -15.579  338.886   30.855   0.0   0.0  1
   146    1  343.215  -19.465   999.00  -15.483  339.003   30.883   0.0   0.0  1
   147    1  343.325  -19.465   999.00  -15.387  339.119   30.910   0.0   0.0  1
   148    1  343.435  -19.465   999.00  -15.290  339.236   30.938   0.0   0.0  1
   149    1  343.545  -19.465   999.00  -15.193  339.353   30.965   0.0   0.0  1
   150    1  343.655  -19.465   999.00  -15.097  339.469   30.992   0.0   0.0  1
   151    1  343.765  -19.465   999.00  -15.000  339.586   31.019   0.0   0.0  1
   152    1  343.875  -19.465   999.00  -14.903  339.703   31.046   0.0   0.0  1
   153    1  343.985  -19.465   999.00  -14.806  339.820   31.072   0.0   0.0  1
   154    1  344.095  -19.465   999.00  -14.709  339.937   31.099   0.0   0.0  1
   155    1  344.205  -19.465   999.00  -14.611  340.055   31.125   0.0   0.0  1
   156    1  344.315  -19.465   999.00  -14.514  340.172   31.151   0.0   0.0  1
   157    1  344.425  -19.465   999.00  -14.417  340.289   31.177   0.0   0.0  1
   158    1  344.535  -19.465   999.00  -14.319  340.407   31.203   0.0   0.0  1
   159    1  344.645  -19.465   999.00  -14.222  340.524   31.228   0.0   0.0  1
   160    1  344.755  -19.465   999.00  -14.124  340.642   31.254   0.0   0.0  1
   161    1  344.865  -19.465   999.00  -14.026  340.759   31.279   0.0   0.0  1
   162    1  344.975  -19.465   999.00  -13.929  340.877   31.304   0.0   0.0  1
   163    1  345.085  -19.465   999.00  -13.831  340.995   31.329   0.0   0.0  1
   164    1  345.195  -19.465   999.00  -13.733  341.113   31.354   0.0   0.0  1
   165    1  345.305  -19.465   999.00  -13.635  341.231   31.378   0.0   0.0  1
   166    1  345.415  -19.465   999.00  -13.536  341.349   31.402   0.0   0.0  1
   167    1  345.525  -19.465   999.00  -13.438  341.467   31.427   0.0   0.0  1
   168    1  345.635  -19.465   999.00  -13.340  341.586   31.451   0.0   0.0  1
   169    1  345.745  -19.465   999.00  -13.241  341.704   31.475   0.0   0.0  1
   170    1  345.855  -19.465   999.00  -13.143  341.822   31.498   0.0   0.0  1
   171    1  345.965  -19.465   999.00  -13.044  341.941   31.522   0.0   0.0  1
   172    1  346.075  -19.465   999.00  -12.946  342.059   31.545   0.0   0.0  1
   173    1  346.185  -19.465   999.00  -12.847  342.178   31.568   0.0   0.0  1
   174    1  346.295  -19.465   999.00  -12.748  342.297   31.591   0.0   0.0  1
   175    1  346.405  -19.465   999.00  -12.649  342.416   31.614   0.0   0.0  1
   176    1  346.515  -19.465   999.00  -12.550  342.534   31.637   0.0   0.0  1
   177    1  346.625  -19.465   999.00  -12.451  342.653   31.659   0.0   0.0  1
   178    1  346.735  -19.465   999.00  -12.352  342.772   31.681   0.0   0.0  1
   179    1  346.845  -19.465   999.00  -12.253  342.891   31.703   0.0   0.0  1
   180    1  346.955  -19.465   999.00  -12.153  343.011   31.725   0.0   0.0  1
   181    1  347.065  -19.465   999.00  -12.054  343.130   31.747   0.0   0.0  1
   182    1  347.175  -19.465   999.00  -11.955  343.249   31.769   0.0   0.0  1
   183    1  347.285  -19.465   999.00  -11.855  343.369   31.790   0.0   0.0  1
   184    1  347.395  -19.465   999.00  -11.755  343.488   31.811   0.0   0.0  1
   185    1  347.505  -19.465   999.00  -11.656  343.608   31.832   0.0   0.0  1
   186    1  347.615  -19.465   999.00  -11.556  343.727   31.853   0.0   0.0  1
   187    1  347.725  -19.465   999.00  -11.456  343.847   31.874   0.0   0.0  1
   188    1  347.835  -19.465   999.00  -11.356  343.966   31.894   0.0   0.0  1
   189    1  347.945  -19.465   999.00  -11.256  344.086   31.915   0.0   0.0  1
   190    1  348.055  -19.465   999.00  -11.156  344.206   31.935   0.0   0.0  1
   191    1  348.165  -19.465   999.00  -11.056  344.326   31.955   0.0   0.0  1
   192    1  348.275  -19.465   999.00  -10.956  344.446   31.975   0.0   0.0  1
   193    1  348.385  -19.465   999.00  -10.856  344.566   31.994   0.0   0.0  1
   194    1  348.495  -19.465   999.00  -10.755  344.686   32.014   0.0   0.0  1
   195    1  348.605  -19.465   999.00  -10.655  344.806   32.033   0.0   0.0  1
   196    1  348.715  -19.465   999.00  -10.555  344.927   32.052   0.0   0.0  1
   197    1  348.825  -19.465   999.00  -10.454  345.047   32.071   0.0   0.0  1
   198    1  348.935  -19.465   999.00  -10.353  345.167   32.090   0.0   0.0  1
   199    1  349.045  -19.465   999.00  -10.253  345.288   32.108   0.0   0.0  1
   200    1  349.155  -19.465   999.00  -10.152  345.408   32.127   0.0   0.0  1
   201    1  349.265  -19.465   999.00  -10.051  345.529   32.145   0.0   0.0  1
   202    1  349.375  -19.465   999.00   -9.950  345.650   32.163   0.0   0.0  1
   203    1  349.485  -19.465   999.00   -9.850  345.770   32.181   0.0   0.0  1
   204    1  349.595  -19.465   999.00   -9.749  345.891   32.198   0.0   0.0  1
   205    1  349.705  -19.465   999.00   -9.647  346.012   32.216   0.0   0.0  1
   206    1  349.815  -19.465   999.00   -9.546  346.133   32.233   0.0   0.0  1
   207    1  349.925  -19.465   999.00   -9.445  346.254   32.250   0.0   0.0  1
   208    1  350.035  -19.465   999.00   -9.344  346.375   32.267   0.0   0.0  1
   209    1  350.145  -19.465   999.00   -9.243  346.496   32.284   0.0   0.0  1
   210    1  350.255  -19.465   999.00   -9.141  346.617   32.300   0.0   0.0  1
   211    1  350.365  -19.465   999.00   -9.040  346.738   32.317   0.0   0.0  1
   212    1  350.475  -19.465   999.00   -8.938  346.859   32.333   0.0   0.0  1
   213    1  350.585  -19.465   999.00   -8.837  346.981   32.349   0.0   0.0  1
   214    1  350.695  -19.465   999.00   -8.735  347.102   32.365   0.0   0.0  1
   215    1  350.805  -19.465   999.00   -8.634  347.223   32.381   0.0   0.0  1
   216    1  350.915  -19.465   999.00   -8.532  347.345   32.396   0.0   0.0  1
   217    1  351.025  -19.465   999.00   -8.430  347.466   32.411   0.0   0.0  1
   218    1  351.135  -19.465   999.00   -8.328  347.588   32.426   0.0   0.0  1
   219    1  351.245  -19.465   999.00   -8.226  347.709   32.441   0.0   0.0  1
   220    1  351.355  -19.465   999.00   -8.125  347.831   32.456   0.0   0.0  1
   221    1  351.465  -19.465   999.00   -8.023  347.953   32.471   0.0   0.0  1
   222    1  351.575  -19.465   999.00   -7.921  348.075   32.485   0.0   0.0  1
   223    1  351.685  -19.465   999.00   -7.818  348.196   32.499   0.0   0.0  1
   224    1  351.795  -19.465   999.00   -7.716  348.318   32.513   0.0   0.0  1
   225    1  351.905  -19.465   999.00   -7.614  348.440   32.527   0.0   0.0  1
   226    1  352.015  -19.465   999.00   -7.512  348.562   32.541   0.0   0.0  1
   227    1  352.125  -19.465   999.00   -7.410  348.684   32.554   0.0   0.0  1
   228    1  352.235  -19.465   999.00   -7.307  348.806   32.567   0.0   0.0  1
   229    1  352.345  -19.465   999.00   -7.205  348.928   32.581   0.0   0.0  1
   230    1  352.455  -19.465   999.00   -7.102  349.050   32.593   0.0   0.0  1
   231    1  352.565  -19.465   999.00   -7.000  349.172   32.606   0.0   0.0  1
   232    1  352.675  -19.465   999.00   -6.897  349.295   32.619   0.0   0.0  1
   233    1  352.785  -19.465   999.00   -6.795  349.417   32.631   0.0   0.0  1
   234    1  352.895  -19.465   999.00   -6.692  349.539   32.643   0.0   0.0  1
   235    1  353.005  -19.465   999.00   -6.590  349.662   32.655   0.0   0.0  1
   236    1  353.115  -19.465   999.00   -6.487  349.784   32.667   0.0   0.0  1
   237    1  353.225  -19.465   999.00   -6.384  349.906   32.679   0.0   0.0  1
   238    1  353.335  -19.465   999.00   -6.281  350.029   32.690   0.0   0.0  1
   239    1  353.445  -19.465   999.00   -6.178  350.151   32.701   0.0   0.0  1
   240    1  353.555  -19.465   999.00   -6.076  350.274   32.712   0.0   0.0  1
   241    1  353.665  -19.465   808.00   -5.973  350.397   32.723   0.0   0.0  1
   242    1  353.775  -19.465    96.70   -5.870  350.519   32.734   0.0   0.0  1
   243    1  353.885  -19.465    57.50   -5.767  350.642   32.745   0.0   0.0  1
   244    1  353.995  -19.465    29.30   -5.664  350.765   32.755   0.0   0.0  1
   245    1  354.105  -19.465    27.40   -5.561  350.887   32.765   0.0   0.0  1
     1    2  327.265  -19.355   999.00  -28.337  323.134   25.333   0.0   0.0  1
     1    3  327.265  -19.245   999.00  -28.362  323.076   25.430   0.0   0.0  1
     1    4  327.265  -19.135   999.00  -28.387  323.018   25.527   0.0   0.0  1
     1    5  327.265  -19.025   999.00  -28.412  322.960   25.624   0.0   0.0  1
     1    6  327.265  -18.915   999.00  -28.437  322.902   25.720   0.0   0.0  1
     1    7  327.265  -18.805   999.00  -28.462  322.844   25.817   0.0   0.0  1
     1    8  327.265  -18.695   999.00  -28.487  322.786   25.914   0.0   0.0  1
     1    9  327.265  -18.585   999.00  -28.513  322.727   26.010   0.0   0.0  1
     1   10  327.265  -18.475   999.00  -28.539  322.669   26.107   0.0   0.0  1
     1   11  327.265  -18.365   999.00  -28.565  322.610   26.204   0.0   0.0  1
     1   12  327.265  -18.255   999.00  -28.590  322.552   26.300   0.0   0.0  1
     1   13  327.265  -18.145   999.00  -28.617  322.493   26.397   0.0   0.0  1
     1   14  327.265  -18.035   999.00  -28.643  322.434   26.493   0.0   0.0  1
     1   15  327.265  -17.925   999.00  -28.669  322.375   26.590   0.0   0.0  1
     1   16  327.265  -17.815   999.00  -28.696  322.316   26.686   0.0   0.0  1
     1   17  327.265  -17.705   999.00  -28.722  322.257   26.783   0.0   0.0  1
     1   18  327.265  -17.595   999.00  -28.749  322.198   26.879   0.0   0.0  1
     1   19  327.265  -17.485   999.00  -28.776  322.138   26.976   0.0   0.0  1
     1   20  327.265  -17.375   999.00  -28.803  322.079   27.072   0.0   0.0  1
     1   21  327.265  -17.265   999.00  -28.830  322.019   27.168   0.0   0.0  1
     1   22  327.265  -17.155   999.00  -28.857  321.960   27.265   0.0   0.0  1
     1   23  327.265  -17.045   999.00  -28.885  321.900   27.361   0.0   0.0  1
     1   24  327.265  -16.935   999.00  -28.912  321.840   27.457   0.0   0.0  1
     1   25  327.265  -16.825   999.00  -28.940  321.780   27.554   0.0   0.0  1
     1   26  327.265  -16.715   999.00  -28.968  321.720   27.650   0.0   0.0  1
     1   27  327.265  -16.605   999.00  -28.996  321.660   27.746   0.0   0.0  1
     1   28  327.265  -16.495   999.00  -29.024  321.599   27.842   0.0   0.0  1
     1   29  327.265  -16.385   999.00  -29.052  321.539   27.939   0.0   0.0  1
     1   30  327.265  -16.275   999.00  -29.081  321.478   28.035   0.0   0.0  1
     1   31  327.265  -16.165   999.00  -29.109  321.418   28.131   0.0   0.0  1
     1   32  327.265  -16.055   999.00  -29.138  321.357   28.227   0.0   0.0  1
     1   33  327.265  -15.945   999.00  -29.167  321.296   28.323   0.0   0.0  1
     1   34  327.265  -15.835   999.00  -29.196  321.235   28.419   0.0   0.0  1
   588   34   31.835  -15.835    57.90   28.536   32.901   28.837   0.0   0.0  1
     1   35  327.265  -15.725   999.00  -29.225  321.174   28.515   0.0   0.0  1
   588   35   31.835  -15.725    64.70   28.565   32.961   28.934   0.0   0.0  1
     1   36  327.265  -15.615   999.00  -29.254  321.113   28.611   0.0   0.0  1
   588   36   31.835  -15.615    63.20   28.594   33.021   29.030   0.0   0.0  1
     1   37  327.265  -15.505   999.00  -29.283  321.052   28.707   0.0   0.0  1
     1   38  327.265  -15.395   999.00  -29.313  320.990   28.803   0.0   0.0  1
     1   39  327.265  -15.285   999.00  -29.343  320.929   28.899   0.0   0.0  1
     1   40  327.265  -15.175   999.00  -29.372  320.867   28.995   0.0   0.0  1
     1   41  327.265  -15.065   999.00  -29.402  320.805   29.091   0.0   0.0  1
     1   42  327.265  -14.955   999.00  -29.433  320.744   29.186   0.0   0.0  1
     1   43  327.265  -14.845   999.00  -29.463  320.682   29.282   0.0   0.0  1
     1   44  327.265  -14.735   999.00  -29.493  320.620   29.378   0.0   0.0  1
     1   45  327.265  -14.625   999.00  -29.524  320.557   29.474   0.0   0.0  1
     1   46  327.265  -14.515   999.00  -29.554  320.495   29.569   0.0   0.0  1
     1   47  327.265  -14.405   999.00  -29.585  320.433   29.665   0.0   0.0  1
     1   48  327.265  -14.295   999.00  -29.616  320.370   29.761   0.0   0.0  1
     1   49  327.265  -14.185   999.00  -29.647  320.307   29.856   0.0   0.0  1
     1   50  327.265  -14.075   999.00  -29.679  320.245   29.952   0.0   0.0  1
     1   51  327.265  -13.965   999.00  -29.710  320.182   30.047   0.0   0.0  1
     1   52  327.265  -13.855   999.00  -29.742  320.119   30.143   0.0   0.0  1
     1   53  327.265  -13.745   999.00  -29.774  320.055   30.238   0.0   0.0  1
     1   54  327.265  -13.635   999.00  -29.806  319.992   30.334   0.0   0.0  1
     1   55  327.265  -13.525   999.00  -29.838  319.929   30.429   0.0   0.0  1
     1   56  327.265  -13.415   999.00  -29.870  319.865   30.525   0.0   0.0  1
     1   57  327.265  -13.305   999.00  -29.902  319.802   30.620   0.0   0.0  1
     1   58  327.265  -13.195   999.00  -29.935  319.738   30.715   0.0   0.0  1
     1   59  327.265  -13.085   999.00  -29.967  319.674   30.811   0.0   0.0  1
     1   60  327.265  -12.975   999.00  -30.000  319.610   30.906   0.0   0.0  1
     1   61  327.265  -12.865   999.00  -30.033  319.546   31.001   0.0   0.0  1
     1   62  327.265  -12.755   999.00  -30.066  319.481   31.097   0.0   0.0  1
     1   63  327.265  -12.645   999.00  -30.100  319.417   31.192   0.0   0.0  1
     1   64  327.265  -12.535   999.00  -30.133  319.352   31.287   0.0   0.0  1
     1   65  327.265  -12.425   999.00  -30.167  319.288   31.382   0.0   0.0  1
     1   66  327.265  -12.315   999.00  -30.201  319.223   31.477   0.0   0.0  1
     1   67  327.265  -12.205   999.00  -30.235  319.158   31.572   0.0   0.0  1
     1   68  327.265  -12.095   999.00  -30.269  319.093   31.667   0.0   0.0  1
     1   69  327.265  -11.985   999.00  -30.303  319.028   31.762   0.0   0.0  1
     1   70  327.265  -11.875   999.00  -30.338  318.962   31.857   0.0   0.0  1
     1   71  327.265  -11.765   999.00  -30.372  318.897   31.952   0.0   0.0  1
     1   72  327.265  -11.655   999.00  -30.407  318.831   32.047   0.0   0.0  1
     1   73  327.265  -11.545   999.00  -30.442  318.765   32.142   0.0   0.0  1
     1   74  327.265  -11.435   999.00  -30.477  318.700   32.237   0.0   0.0  1
     1   75  327.265  -11.325   999.00  -30.512  318.633   32.331   0.0   0.0  1
     1   76  327.265  -11.215   999.00  -30.548  318.567   32.426   0.0   0.0  1
     1   77  327.265  -11.105   999.00  -30.583  318.501   32.521   0.0   0.0  1
     1   78  327.265  -10.995   999.00  -30.619  318.435   32.615   0.0   0.0  1
     1   79  327.265  -10.885   999.00  -30.655  318.368   32.710   0.0   0.0  1
     1   80  327.265  -10.775   999.00  -30.691  318.301   32.805   0.0   0.0  1
     1   81  327.265  -10.665   999.00  -30.727  318.234   32.899   0.0   0.0  1
     1   82  327.265  -10.555   999.00  -30.764  318.167   32.994   0.0   0.0  1
     1   83  327.265  -10.445   999.00  -30.800  318.100   33.088   0.0   0.0  1
     1   84  327.265  -10.335   999.00  -30.837  318.033   33.183   0.0   0.0  1
     1   85  327.265  -10.225   999.00  -30.874  317.965   33.277   0.0   0.0  1
     1   86  327.265  -10.115   999.00  -30.911  317.898   33.372   0.0   0.0  1
     1   87  327.265  -10.005   999.00  -30.949  317.830   33.466   0.0   0.0  1
     1   88  327.265   -9.895   999.00  -30.986  317.762   33.560   0.0   0.0  1
     1   89  327.265   -9.785   999.00  -31.024  317.694   33.655   0.0   0.0  1
     1   90  327.265   -9.675   999.00  -31.062  317.626   33.749   0.0   0.0  1
     1   91  327.265   -9.565   999.00  -31.100  317.558   33.843   0.0   0.0  1
